id,text,timestamp,ownerUsername,ownerProfilePicUrl,postUrl,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
18071913481834628,I admire you as a person..and your work is remarkable. Thank You for using your platform to bring change ❤️💐🙏,2025-03-11T21:04:06.000Z,lonah_lett,https://scontent-sea1-1.cdninstagram.com/v/t51.82787-19/620856295_18547995247003892_1899722324831285634_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GOeDASX0SP6rTeVBAIKxcqdjK10abmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44MDkuQzMifQ%3D%3D&_nc_ohc=XIEgYzCfaXMQ7kNvwEnXIEr&_nc_oc=Adrc5aIARW7fPFWRS5l2qwQrMpC5xtyswH_qo0wgKdPnoVeeDbe7q3CWcHRDO7q-CSk&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_gid=rzJ8t4Eu8lZ97A35J9mxWA&_nc_ss=7a3ba&oh=00_Af0WV0UWDWLG_U5ZYFs8TayaACz4qQff44AWVIFOhCl99w&oe=69DA4E62,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,I admire you as a person..and your work is remarkable. Thank You for using your platform to bring change ❤️💐🙏,i admire you as a person..and your work is remarkable. thank you for using your platform to bring change ❤️💐🙏,v1,20,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
18003104486577587,I wish  this is the time when mzazi yeyote akikupata ukifanya kosa anakupa onyo coz i think mengi ya haya hayangekuwa yanafanyika.,2025-03-10T13:11:23.000Z,patrickngigim,https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/445782374_469303712211034_7727055976290033085_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GGYZkhpa4A5J1KoBAL2dU4J4BDxrbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=NwB6x2wm7J8Q7kNvwEODR2G&_nc_oc=AdqYanggWwpBwOW-23DvhgOa1JQUuk2XADUJsj4f7QJSTp3ktOAJNofCbj8VN-YrsSU&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af2r9YQXKeSDBTl_voI72-1fzWLpT7PI9zqI5mx1fmqSiQ&oe=69DA6C06,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,I wish  this is the time when mzazi yeyote akikupata ukifanya kosa anakupa onyo coz i think mengi ya haya hayangekuwa yanafanyika.,i wish this is the time when mzazi yeyote akikupata ukifanya kosa anakupa onyo coz i think mengi ya haya hayangekuwa yanafanyika.,v1,22,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
17949158384947570,🙌🙌 this is so educative,2025-03-10T05:03:20.000Z,magga_ritoh,https://scontent-sea1-1.cdninstagram.com/v/t51.82787-19/653502635_17944368396140334_715014642799156584_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GKuo8yYuf-jXTsA-AGgdP4EHPuwJbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=jK1dsMqwhesQ7kNvwFtPJgd&_nc_oc=Adqmay4RXyywl-_xGfJodbKNDvKgnQcMzWSaxhWysflqmWGo3tUu5cGlNGAvLPGHRE4&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_gid=rzJ8t4Eu8lZ97A35J9mxWA&_nc_ss=7a3ba&oh=00_Af2W9NewXlY5wvkQ31FcbF91nrW19RIi9jHXz1_qdTZKAw&oe=69DA75F0,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,🙌🙌 this is so educative,🙌🙌 this is so educative,v1,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
18023402759452430,👏👏,2025-03-09T20:31:47.000Z,miss_mumbo,https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/97246814_251773856253513_3501125948059680768_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GF7eywVJBkSr-OQAAAAAAACAf5YwbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42NDAuQzMifQ%3D%3D&_nc_ohc=Cnb2dvq2AxIQ7kNvwE059Vf&_nc_oc=AdqfaQdn1AvnutGC0wYSGfMIKqbRGaIafu5mpcC_H0LxBRG0cV6biUpWH7uMk2fknuI&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af3pVANPUdbP9ot8eIin__74V_on3fKqfv6KvETzzjT0vA&oe=69DA69FD,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,👏👏,👏👏,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
18471501319067737,I'm from watching this documentary. Phil receive your flowers. 👏,2025-03-09T20:20:09.000Z,pauline__errands,https://scontent-sea5-1.cdninstagram.com/v/t51.82787-19/615797940_17984139698927718_7181258936128199560_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GLRUtCRmeFjSeuQ-AIhbBVj09KhjbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44MTAuQzMifQ%3D%3D&_nc_ohc=zP51iDUOIHQQ7kNvwH0TEw-&_nc_oc=AdqGRn0nOTVJ1fBaKZ3uh6ZEDztLjFhlz5mvmQREG4p33_mVUk4wL55tmY1-eqN1nms&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_gid=rzJ8t4Eu8lZ97A35J9mxWA&_nc_ss=7a3ba&oh=00_Af0OMhBhgbvzntyEZvBTZtVyCnlDrzGX8FfFY8-i_l3qZA&oe=69DA5DC7,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,I'm from watching this documentary. Phil receive your flowers. 👏,i'm from watching this documentary. phil receive your flowers. 👏,v1,10,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
17981837996803571,👏👏👏😢,2025-03-09T15:46:25.000Z,___shyllah,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/482699678_926070689708869_1431639212418072843_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GJ5pxRxFO3_iQUoDAAsBs05HNN4TbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=rsSpncER6nQQ7kNvwFeg0_s&_nc_oc=AdqScQHEhWTIf5wylb-2DcsYNBKo8V8Ji-NeWp7_E7u7phvXbCuRaSCF32J1TXW5OY4&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af3xx3GGa8JTHeydihh9ZN0DqO4OGBiYBmZompkY_72AzA&oe=69DA6F67,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,👏👏👏😢,👏👏👏😢,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
17886434652229208,The conversations that we should be having 😢😢,2025-03-09T10:25:23.000Z,makini_fay,https://scontent-sea1-1.cdninstagram.com/v/t51.82787-19/586834899_18090216710297718_510831003860417231_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=108&ig_cache_key=GNNj_iJ2WO3M9ERAAM86W20X1hYHbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ZUuO0ZqDl8kQ7kNvwG7AB7R&_nc_oc=AdrrL9ekAaC0iDRiATmNNVnbCXqoFj-iJGhhFBxyMOrbHpEaDM4qYFanJBq_tAH6PQU&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_gid=rzJ8t4Eu8lZ97A35J9mxWA&_nc_ss=7a3ba&oh=00_Af0aGyD0AkxbTIhMH5dVx5NzM3LpA059omiySy1jYJNNDg&oe=69DA74B4,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,The conversations that we should be having 😢😢,the conversations that we should be having 😢😢,v1,7,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
18355254241182733,I love this! 👏 Every aspect of sexual violence and harassment must be fully addressed—nothing should be dismissed as “that’s just a small matter.” Such animosity has no place and must be eradicated.,2025-03-09T08:38:37.000Z,_ms.irungu_,https://scontent-sea5-1.cdninstagram.com/v/t51.82787-19/657571188_18204494104337139_1450102543724656082_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GHS9MSfzmmcU5KxAANI1mZ6UzB8UbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=3TsAUPxn6SMQ7kNvwEX1QiL&_nc_oc=AdpFS7rP6ZPCLMm3cMRVNKeHEqa2-wvNpQOObGmCFdXvhXn5L0u_OaqS-URHM-FaUQ4&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_gid=rzJ8t4Eu8lZ97A35J9mxWA&_nc_ss=7a3ba&oh=00_Af2fRpLsbbPcUNFZw6XDcDAw0M1jW_L8acOCNgmWPOIPWA&oe=69DA7E5B,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,I love this! 👏 Every aspect of sexual violence and harassment must be fully addressed—nothing should be dismissed as “that’s just a small matter.” Such animosity has no place and must be eradicated.,"i love this! 👏 every aspect of sexual violence and harassment must be fully addressed—nothing should be dismissed as ""that's just a small matter."" such animosity has no place and must be eradicated.",v1,34,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
18018127268675107,"This is a great job, please go as deep as those gvt offices and have them explain why the justice system is f@*d up, our female leaders need to give us answers as to why they are in those positions is they  can't do what is supposed to be done . They are women in leadership because we needed women to represent us there, not to twerk on TikTok...... I wonder why those who give life are the ones to go though such",2025-03-09T06:04:07.000Z,miss_chebet.m,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/280156712_3334983770064967_7678299313000417654_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=100&ig_cache_key=GCjashBHSPJqJtkLAHYJhDaLzI5qbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy40ODAuQzMifQ%3D%3D&_nc_ohc=axh2NOnGumEQ7kNvwHcPWxQ&_nc_oc=AdqN95yYmFF2YDc79mbIZp4yJizIiI1p4FYlGtwKIJgn2zkPS8IqKCKEkEG55DxIXIA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af2lQXtWJHgA7lbFmY3o80XeHWnwGNgWD8H1LoO210fl4g&oe=69DA4ED4,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,"This is a great job, please go as deep as those gvt offices and have them explain why the justice system is f@*d up, our female leaders need to give us answers as to why they are in those positions is they  can't do what is supposed to be done . They are women in leadership because we needed women to represent us there, not to twerk on TikTok...... I wonder why those who give life are the ones to go though such","this is a great job, please go as deep as those gvt offices and have them explain why the justice system is f@*d up, our female leaders need to give us answers as to why they are in those positions is they can't do what is supposed to be done . they are women in leadership because we needed women to represent us there, not to twerk on tiktok...... i wonder why those who give life are the ones to go though such",v1,84,True,False,True,False,False,False,True,True,False,False,emoji_or_punct_only
17876444640274397,Finally we found someone to help us know what's going on 😍😍😍😍😍good job,2025-03-09T05:21:09.000Z,mama_avianna,https://scontent-sea5-1.cdninstagram.com/v/t51.82787-19/611732234_18342413698228188_2413888746840824911_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GApLdiTcX878UypBAE_cwqIG238hbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=j6VveNmktowQ7kNvwFkpjno&_nc_oc=AdqhMXO9cf3-V9NVorWeqMCZ8IbSszghrWG5-C76y4G0Hym9pDbJYccYKayZgmRLSvU&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_gid=rzJ8t4Eu8lZ97A35J9mxWA&_nc_ss=7a3ba&oh=00_Af325P6ROSXyeY8-gTQ9A4RadNrReDrdvuwRBJcAYeYk4w&oe=69DA72EB,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,Finally we found someone to help us know what's going on 😍😍😍😍😍good job,finally we found someone to help us know what's going on 😍😍😍😍😍good job,v1,14,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
18393334600098975,"Phil,THANK YOU!!!",2025-03-09T03:27:05.000Z,toywabmercy,https://scontent-sea5-1.cdninstagram.com/v/t51.82787-19/657761358_18440758705143799_6967782034227270890_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GE6kNCf3PwK4xYNBAOoUd97XiLJgbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=2AAhRvO1yZgQ7kNvwEeNryx&_nc_oc=Adr49HGTZ_ReDFerPT_rFzAsiq365_RqRZQScaHvebfC2hVsgTu0aCVsWjGWjajtN6g&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_gid=rzJ8t4Eu8lZ97A35J9mxWA&_nc_ss=7a3ba&oh=00_Af3DC_9IQ_2s4apza70l8m3OeaIY5OD2Yr3VEJ00r0j6ZQ&oe=69DA4921,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,"Phil,THANK YOU!!!","phil,thank you!!!",v1,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
18098908018513494,👏👏👏👏,2025-03-09T02:27:24.000Z,_njuguna_pictures_,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/442140729_958285156303585_8306412686600665406_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GDmIWhrhwlUmjmcDAD55oUZUTkZzbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=gq9rGGIeKCUQ7kNvwGZODp4&_nc_oc=Adr1Yb4sVhgIUL1UPxWZ-QTTZtKrQSJVMcI_FFnnNMdvNENjEXkaBhT9_jT5tWKnH7I&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af383_dOyr2Aou-0lTBb7NOApgKrQ_6hW8OXQMR7QpnpNg&oe=69DA6DBA,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,👏👏👏👏,👏👏👏👏,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
17996442056610338,"This is how you transform the world, by Centering the stories of the oppressed one conversation at a time. We must do better as a country. Thank you Phil for using your voice to champion change",2025-03-09T00:36:52.000Z,mumbiwayesu,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/45597876_2279898245577330_1784230436684169216_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GLTEtwJyOg0tjhkIAAAAAAAh3MIYbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42NDAuQzMifQ%3D%3D&_nc_ohc=KIDVAkLIy8QQ7kNvwEXcbBG&_nc_oc=Adr_PEGKzXJ1cpuoFW1xo4h24oNPGDOHA_48PW7Dm2-ivYqU50WLxiRKbSUy2sbNkiQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af3Cw3cWIb85mrZiqAzA_Vajdjkr_6wT7hqkvBfX9OEOrQ&oe=69DA62FC,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,"This is how you transform the world, by Centering the stories of the oppressed one conversation at a time. We must do better as a country. Thank you Phil for using your voice to champion change","this is how you transform the world, by centering the stories of the oppressed one conversation at a time. we must do better as a country. thank you phil for using your voice to champion change",v1,36,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
18024413600404442,Very touching and educative,2025-03-08T22:49:59.000Z,paulas_beautyhaven,https://scontent-sea1-1.cdninstagram.com/v/t51.82787-19/515482115_17874252351374391_2471938707571726773_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=100&ig_cache_key=GAOiuR43hAeuiYA-ALXZWVsoF04ibmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=xA1jX6IaRgwQ7kNvwH4VGpp&_nc_oc=AdowuAe0t8XglagHsrCrLzr7cBkC0u3HZhgZO20dwhd2-L6DSLIHT0K1HTxmwLgtMuM&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_gid=rzJ8t4Eu8lZ97A35J9mxWA&_nc_ss=7a3ba&oh=00_Af0rWqGtCDAuIffszVgRi7Wxv1dcKWuLc2yyUmJ3HvQPNg&oe=69DA561A,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,Very touching and educative,very touching and educative,v1,4,False,False,True,False,False,False,False,False,False,False,not_substantive_v1
18037703894445025,"@phil_director in the words of Oprah Winfrey, ""all our talents and gifts must have an angle of service to humanity, sth bigger than us, than profit and fame"", and this is exactly it man. Much Respect Brother.",2025-03-08T20:22:56.000Z,karis_wangeci,https://scontent-sea1-1.cdninstagram.com/v/t51.82787-19/539325470_18519213166028964_6658517216938842328_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GB50JSCk6EdSIMtBANhYdmYhzmdcbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=164gqKskyEAQ7kNvwExzP7p&_nc_oc=AdpqtY-i4YhLt6D4c_D5sy82A2YGhbSJ5VOUWbcaoSyZIsEZ46kJTyKFBuvN1I1uLV8&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_gid=rzJ8t4Eu8lZ97A35J9mxWA&_nc_ss=7a3ba&oh=00_Af1NKYnfBmiZXAwZYZek2zGf3KvxViDh7VSn_7lpAiadbw&oe=69DA7704,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,"@phil_director in the words of Oprah Winfrey, ""all our talents and gifts must have an angle of service to humanity, sth bigger than us, than profit and fame"", and this is exactly it man. Much Respect Brother.","@phil_director in the words of oprah winfrey, ""all our talents and gifts must have an angle of service to humanity, sth bigger than us, than profit and fame"", and this is exactly it man. much respect brother.",v1,37,True,False,True,False,False,True,True,False,False,False,emoji_or_punct_only
17970510281718473,This is Soo good🔥👏👏,2025-03-08T18:52:11.000Z,pulchran1,https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/464767636_911837557495377_1701186898188336416_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GJTKsxtRFrW5Tz0DACB9EHt41JsXbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MzEuQzMifQ%3D%3D&_nc_ohc=5sfdD4vk2rMQ7kNvwHpn4eJ&_nc_oc=AdplgRO1LR9J6zSz3BC0x-407RQWHvRhSwsq1fshBd2tjzb_ckTw2kBg_yfjBIki98Y&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af2vUHSMIQFw2nM390Z2k-5772Jx_WJDY9LrKXUlEHeE4A&oe=69DA5A72,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,This is Soo good🔥👏👏,this is soo good🔥👏👏,v1,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
18111935932458455,❤️❤️👏👏,2025-03-08T18:32:47.000Z,emmamwebia07,https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/363507420_1199252971469204_7643701152798217991_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GNyuqhWUOVzXtkIEAAcXyE2z4RNqbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=WTOu24mfBjQQ7kNvwFwwBIh&_nc_oc=AdrjQvL2Hx1fcVdYmhXMd6vC5BLYlO4MYmXRy1GmRxUq24pU2xXueJBnP7DfuhCqR40&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af0zr48OZSIHKTVbxjlmMfgl4dabcxXaPP1JQVIXaWvsoQ&oe=69DA67D7,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,❤️❤️👏👏,❤️❤️👏👏,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
17885119269233942,"Phil, Have your flowers 💐🙌Thank you for having this conversation.",2025-03-08T18:03:49.000Z,pa.tience_w,https://scontent-sea5-1.cdninstagram.com/v/t51.82787-19/632245524_18032414078783832_5910345977605554777_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GBRNryVY0ZuTYhBAAFmC1i5axAVSbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=z67pRnQjjVUQ7kNvwFTigGT&_nc_oc=AdqB8USI0dGzrf2oFgqyIhtnMrRd-Afl5OZzOeHcmRpJwUdhquJmrT3Fl1opE4sBPLo&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_gid=zKxEf0KF8LjNto6M_jv-kg&_nc_ss=7a3ba&oh=00_Af30psvCVAE7R03FCSw9QOuWjLX0mH-bYEO_j2lMZJbNuw&oe=69DA5C61,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,"Phil, Have your flowers 💐🙌Thank you for having this conversation.","phil, have your flowers 💐🙌thank you for having this conversation.",v1,10,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
18073414942772923,"As a rape victim ,I felt this one and you did good. Let's continue having these conversations. This is a good start. Getting solutions ❤️🔥",2025-03-08T17:34:52.000Z,_wanjirumuturi_,https://scontent-sea5-1.cdninstagram.com/v/t51.82787-19/587946269_18527433160067558_5731781812012040183_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GB1ZCyPmCRswmtJBAPe-BZMwYYtPbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=RjIXRA9ZQi4Q7kNvwF2VuWe&_nc_oc=AdotoIR5VSAmQKryY6kS_l1X7yJt2FD1JQ73VOrhWLCdg5bovXvzwz7JCzHH4wX4Lv0&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_gid=zKxEf0KF8LjNto6M_jv-kg&_nc_ss=7a3ba&oh=00_Af04SwZqh2dmPPoOT0oEGYBaGNI6Mufnkuxy0WWTEnM6Bw&oe=69DA540B,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,"As a rape victim ,I felt this one and you did good. Let's continue having these conversations. This is a good start. Getting solutions ❤️🔥","as a rape victim ,i felt this one and you did good. let's continue having these conversations. this is a good start. getting solutions ❤️🔥",v1,25,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
