id,images,text,likes,replies,retweets,quotes,timestamp,url,comment_text,comment_text_norm,keep,keep_reason
1406665622117834762,,Haha this man is funny. *laughs in gynecologist*,14,1,0,0,2021-06-20T17:29:00.000Z,https://x.com/jjfitzgeraldMD/status/1406665622117834762,Haha this man is funny. *laughs in gynecologist*,Haha this man is funny. *laughs in gynecologist*,True,content_reaction
1406763328291151876,,"i am willing to bet that other than pornhub, he hasnt seen one.",5,0,0,0,2021-06-20T23:58:00.000Z,https://x.com/lisac_mi/status/1406763328291151876,"i am willing to bet that other than pornhub, he hasnt seen one.","i am willing to bet that other than pornhub, he hasnt seen one.",True,scope_relevant
1406706960091676674,,hello my friend that was awesome reply thank you so much I think he's a douchebag,5,0,0,0,2021-06-20T20:14:00.000Z,https://x.com/DebraPa123/status/1406706960091676674,hello my friend that was awesome reply thank you so much I think he's a douchebag,hello my friend that was awesome reply thank you so much I think he's a douchebag,True,content_reaction
1407297556753887233,,"Dude has 4 wives . I think you should focus on your pussified society, Africa is still sane",3,0,0,0,2021-06-22T11:20:00.000Z,https://x.com/Freeban77461693/status/1407297556753887233,"Dude has 4 wives . I think you should focus on your pussified society, Africa is still sane","Dude has 4 wives . I think you should focus on your pussified society, Africa is still sane",True,scope_relevant
1406709203021045761,,"Did you check his other tweets? He's full of gems, mostly contra-dick-tory.",2,1,0,0,2021-06-20T20:23:00.000Z,https://x.com/SharonF456/status/1406709203021045761,"Did you check his other tweets? He's full of gems, mostly contra-dick-tory.","Did you check his other tweets? He's full of gems, mostly contra-dick-tory.",True,piece_relevant
1425669038273794052,,He needs a dick for that to happen 😂,0,0,0,0,2021-08-12T04:02:00.000Z,https://x.com/twoootles/status/1425669038273794052,He needs a dick for that to happen 😂,He needs a dick for that to happen 😂,True,piece_relevant
1407241345438203905,,Are you a woman?,16,2,0,0,2021-06-22T07:37:00.000Z,https://x.com/BersenDennio/status/1407241345438203905,Are you a woman?,Are you a woman?,True,piece_relevant
1407295185839603716,,Apparently he has four wives so that ship has sailed sad,5,0,0,0,2021-06-22T11:11:00.000Z,https://x.com/0xDaoVortex/status/1407295185839603716,Apparently he has four wives so that ship has sailed sad,Apparently he has four wives so that ship has sailed sad,True,scope_relevant
1407392638001725444,,You are one of the woman James,2,0,0,0,2021-06-22T17:38:00.000Z,https://x.com/Halkesh11/status/1407392638001725444,You are one of the woman James,You are one of the woman James,True,piece_relevant
1751106814374998092,,"This westerners don't even read ...they just reply 
F* y'all with your ignorance",1,0,0,0,2024-01-27T04:56:00.000Z,https://x.com/Sir_Omboto254/status/1751106814374998092,"This westerners don't even read ...they just reply 
F* y'all with your ignorance",This westerners don't even read ...they just reply F* y'all with your ignorance,True,content_reaction
1407300021251358728,,You must be a woman,0,0,0,0,2021-06-22T11:30:00.000Z,https://x.com/Ankol_/status/1407300021251358728,You must be a woman,You must be a woman,True,piece_relevant
1406470082222387200,,Apparently Eric doesn't like you saying words to something he can't find.,181,8,5,0,2021-06-20T04:32:00.000Z,https://x.com/GGforthepeople/status/1406470082222387200,Apparently Eric doesn't like you saying words to something he can't find.,Apparently Eric doesn't like you saying words to something he can't find.,True,substantive_broad
1406476853875970048,,"Men must have total control over the lady parts, up to and including, owning the actual word for the lady parts.

🤣

These men are so fuckin' ridiculous",29,0,1,0,2021-06-20T04:59:00.000Z,https://x.com/sephius1999/status/1406476853875970048,"Men must have total control over the lady parts, up to and including, owning the actual word for the lady parts.

🤣

These men are so fuckin' ridiculous","Men must have total control over the lady parts, up to and including, owning the actual word for the lady parts. 🤣 These men are so fuckin' ridiculous",True,scope_relevant
1406460638394728449,,"He didn’t mention penises, so it’s okay for us to talk about those, right?",6,1,0,0,2021-06-20T03:55:00.000Z,https://x.com/JoycePainter10/status/1406460638394728449,"He didn’t mention penises, so it’s okay for us to talk about those, right?","He didn't mention penises, so it's okay for us to talk about those, right?",True,scope_relevant
1406604862515646467,,"Funny thing though... @amerix  quite easily showed the world how vulgar he is. Women. Stay away. And maybe keep your kids away too. I've found out these controlling, righteous men are usually pedophiles.",2,0,0,0,2021-06-20T13:28:00.000Z,https://x.com/4Bear1313/status/1406604862515646467,"Funny thing though... @amerix  quite easily showed the world how vulgar he is. Women. Stay away. And maybe keep your kids away too. I've found out these controlling, righteous men are usually pedophiles.","Funny thing though... @amerix quite easily showed the world how vulgar he is. Women. Stay away. And maybe keep your kids away too. I've found out these controlling, righteous men are usually pedophiles.",True,piece_relevant
1406614031528448004,,"Oh golly gosh, you just said vagina! Oh gosh, I just did too! I must go wash my mouth out with soap and pray a husband will still take me.",467,1,2,0,2021-06-20T14:04:00.000Z,https://x.com/EmpressKuno/status/1406614031528448004,"Oh golly gosh, you just said vagina! Oh gosh, I just did too! I must go wash my mouth out with soap and pray a husband will still take me.","Oh golly gosh, you just said vagina! Oh gosh, I just did too! I must go wash my mouth out with soap and pray a husband will still take me.",True,piece_relevant
1407053765350395917,,"I completely agree if you're intimidated by a strong woman (who uses what he calls vulgar (not to be mixed with vulva)) it says more about his weakness than the woman's character.

However (not wearing my glasses)
I had a totally different view of the pic... something near this",36,2,0,0,2021-06-21T19:12:00.000Z,https://x.com/crooksuprmarket/status/1407053765350395917,"I completely agree if you're intimidated by a strong woman (who uses what he calls vulgar (not to be mixed with vulva)) it says more about his weakness than the woman's character.

However (not wearing my glasses)
I had a totally different view of the pic... something near this",I completely agree if you're intimidated by a strong woman (who uses what he calls vulgar (not to be mixed with vulva)) it says more about his weakness than the woman's character. However (not wearing my glasses) I had a totally different view of the pic... something near this,True,piece_relevant
1406976937432694788,,"As I read this, I just happen to be recovering from surgery I had on Fri on my Vagina. My surgeon was a respectful, educated & classy woman. And she called my female part a Vagina, it's what it's called scientifically & I'm glad she didn't use any confusing or euphimistic terms.",11,0,0,0,2021-06-21T14:06:00.000Z,https://x.com/Erssie/status/1406976937432694788,"As I read this, I just happen to be recovering from surgery I had on Fri on my Vagina. My surgeon was a respectful, educated & classy woman. And she called my female part a Vagina, it's what it's called scientifically & I'm glad she didn't use any confusing or euphimistic terms.","As I read this, I just happen to be recovering from surgery I had on Fri on my Vagina. My surgeon was a respectful, educated & classy woman. And she called my female part a Vagina, it's what it's called scientifically & I'm glad she didn't use any confusing or euphimistic terms.",True,piece_relevant
1406709201645314048,,Eric is afraid of Vaginas,10,0,0,0,2021-06-20T20:23:00.000Z,https://x.com/FlossingSea/status/1406709201645314048,Eric is afraid of Vaginas,Eric is afraid of Vaginas,True,piece_relevant
1406953523430952965,,“A woman who can just say vertebrae or capillaries without hesitation is a very vulgar woman. Biology is the devil’s science”,4,1,0,0,2021-06-21T12:33:00.000Z,https://x.com/max_spooky/status/1406953523430952965,“A woman who can just say vertebrae or capillaries without hesitation is a very vulgar woman. Biology is the devil’s science”,"""A woman who can just say vertebrae or capillaries without hesitation is a very vulgar woman. Biology is the devil's science""",True,piece_relevant
1406826856112803845,,"EXACTLY and when we talk to children ,WE USE THE ACTUAL WORDS ,not those taught in the barn or bush or pumpkin patch",4,0,0,0,2021-06-21T04:10:00.000Z,https://x.com/CholakRosanna/status/1406826856112803845,"EXACTLY and when we talk to children ,WE USE THE ACTUAL WORDS ,not those taught in the barn or bush or pumpkin patch","EXACTLY and when we talk to children ,WE USE THE ACTUAL WORDS ,not those taught in the barn or bush or pumpkin patch",True,scope_relevant
1406714148327768067,,Draw vaginas everywhere.,3,0,0,0,2021-06-20T20:42:00.000Z,https://x.com/SandyLLee2/status/1406714148327768067,Draw vaginas everywhere.,Draw vaginas everywhere.,True,piece_relevant
1406770564178485250,,"No matter how much I know what this is, I can’t help but see an old white man in weird underwear and hooker boots, performing a dramatic bow.",2,0,0,0,2021-06-21T00:26:00.000Z,https://x.com/Sosickayall/status/1406770564178485250,"No matter how much I know what this is, I can’t help but see an old white man in weird underwear and hooker boots, performing a dramatic bow.","No matter how much I know what this is, I can't help but see an old white man in weird underwear and hooker boots, performing a dramatic bow.",True,content_reaction
1406860321852203014,,"Don't use the correct term for the female genitalia ok everyone?
This guy on the Internet says so.",1,0,0,0,2021-06-21T06:23:00.000Z,https://x.com/HumanoidDuality/status/1406860321852203014,"Don't use the correct term for the female genitalia ok everyone?
This guy on the Internet says so.",Don't use the correct term for the female genitalia ok everyone? This guy on the Internet says so.,True,content_reaction
1406724245342855171,,Vulgarity begins when imagination succumbs to the explicit.,1,0,0,0,2021-06-20T21:22:00.000Z,https://x.com/AyubMal29149178/status/1406724245342855171,Vulgarity begins when imagination succumbs to the explicit.,Vulgarity begins when imagination succumbs to the explicit.,True,piece_relevant
1406659520089178118,,"Now we know, thank you 🥺",1,0,0,0,2021-06-20T17:05:00.000Z,https://x.com/sahsama7/status/1406659520089178118,"Now we know, thank you 🥺","Now we know, thank you 🥺",True,content_reaction
1929844496881045942,,Kwani dick sio kulima ya wakalee,0,0,0,0,2025-06-03T10:15:00.000Z,https://x.com/KipropLucky/status/1929844496881045942,Kwani dick sio kulima ya wakalee,Kwani dick sio kulima ya wakalee,True,piece_relevant
1407427751116775430,,"Nope, we must say pussy and penis because... Reasons.",0,0,0,0,2021-06-22T19:58:00.000Z,https://x.com/Quartz_Tower/status/1407427751116775430,"Nope, we must say pussy and penis because... Reasons.","Nope, we must say pussy and penis because... Reasons.",True,scope_relevant
1407223238032306177,,The fact that your Avi is a young girl and you spew such vulgarity illustrates how emotionally damaged you are.,0,0,0,0,2021-06-22T06:25:00.000Z,https://x.com/JavanceOdhiambo/status/1407223238032306177,The fact that your Avi is a young girl and you spew such vulgarity illustrates how emotionally damaged you are.,The fact that your Avi is a young girl and you spew such vulgarity illustrates how emotionally damaged you are.,True,piece_relevant
1407157294111105028,,Lol why you being vulgar by saying the f word,0,1,0,0,2021-06-22T02:03:00.000Z,https://x.com/Her_Fave_Ting/status/1407157294111105028,Lol why you being vulgar by saying the f word,Lol why you being vulgar by saying the f word,True,piece_relevant
1406964704543653893,,Never pleased a sexual partner? I’d be surprised if he’d managed to get a coffee date 😂,5,0,0,0,2021-06-21T13:18:00.000Z,https://x.com/PompeyLulu/status/1406964704543653893,Never pleased a sexual partner? I’d be surprised if he’d managed to get a coffee date 😂,Never pleased a sexual partner? I'd be surprised if he'd managed to get a coffee date 😂,True,piece_relevant
1751110730043031758,,"Dear Jones,
Create your timeline and advise women. Women who who come here are quality women learning from the best",3,1,0,0,2024-01-27T05:11:00.000Z,https://x.com/Danmusyoka7/status/1751110730043031758,"Dear Jones,
Create your timeline and advise women. Women who who come here are quality women learning from the best","Dear Jones, Create your timeline and advise women. Women who who come here are quality women learning from the best",True,piece_relevant
1751217665291551115,,Are you saying that your African norm and culture is to be misogynistic?  I am so sorry you feel that way.,0,2,0,0,2024-01-27T12:16:00.000Z,https://x.com/Enigmaticjones/status/1751217665291551115,Are you saying that your African norm and culture is to be misogynistic?  I am so sorry you feel that way.,Are you saying that your African norm and culture is to be misogynistic? I am so sorry you feel that way.,True,piece_relevant
1930017830294192337,,what god has taught you to be such a misogynist?,0,0,0,0,2025-06-03T21:44:00.000Z,https://x.com/Enigmaticjones/status/1930017830294192337,what god has taught you to be such a misogynist?,what god has taught you to be such a misogynist?,True,piece_relevant
1751174389729509550,,He is advising men..And remember Amreix is always right,0,1,0,0,2024-01-27T09:24:00.000Z,https://x.com/gideon_ndambuki/status/1751174389729509550,He is advising men..And remember Amreix is always right,He is advising men..And remember Amreix is always right,True,scope_relevant
1407227380536647689,,"What would be women doing on his page anyway. His audience is MEN. Women can form their own forum. MEN, STAY FOCUSED. YOU ARE THE PRIZE.",38,4,1,0,2021-06-22T06:42:00.000Z,https://x.com/newson_yearn/status/1407227380536647689,"What would be women doing on his page anyway. His audience is MEN. Women can form their own forum. MEN, STAY FOCUSED. YOU ARE THE PRIZE.","What would be women doing on his page anyway. His audience is MEN. Women can form their own forum. MEN, STAY FOCUSED. YOU ARE THE PRIZE.",True,piece_relevant
1407223842670628867,,"How exactly is being 'vulgar "" definitive of a strong woman?",15,1,1,0,2021-06-22T06:28:00.000Z,https://x.com/Johnie_Muia/status/1407223842670628867,"How exactly is being 'vulgar "" definitive of a strong woman?","How exactly is being 'vulgar "" definitive of a strong woman?",True,piece_relevant
1406998159612600322,,"Women

Save your vaginas to fuck worthwhile people

not dicks like Eric

FOCUS ON YOUR LIFE",10,0,0,0,2021-06-21T15:31:00.000Z,https://x.com/KathyHulme/status/1406998159612600322,"Women

Save your vaginas to fuck worthwhile people

not dicks like Eric

FOCUS ON YOUR LIFE",Women Save your vaginas to fuck worthwhile people not dicks like Eric FOCUS ON YOUR LIFE,True,piece_relevant
1407203859999637505,,How is spraking vulgar language being a strong woman?smh,8,2,0,0,2021-06-22T05:08:00.000Z,https://x.com/POHHNE/status/1407203859999637505,How is spraking vulgar language being a strong woman?smh,How is spraking vulgar language being a strong woman?smh,True,piece_relevant
1407222963301228551,,We like them like this….,7,1,0,0,2021-06-22T06:24:00.000Z,https://x.com/_SheillahN/status/1407222963301228551,We like them like this….,We like them like this….,True,content_reaction
1407222692349100038,,"RETWEET this # to go global
#AmerixSavesMen",4,1,0,0,2021-06-22T06:23:00.000Z,https://x.com/gapae254/status/1407222692349100038,"RETWEET this # to go global
#AmerixSavesMen",RETWEET this # to go global #AmerixSavesMen,True,creator_reaction
1407282830833598464,,"Don't fight a loosing battle
#focusonyourself",2,0,0,0,2021-06-22T10:22:00.000Z,https://x.com/labanicg/status/1407282830833598464,"Don't fight a loosing battle
#focusonyourself",Don't fight a loosing battle #focusonyourself,True,scope_relevant
1407287944877117443,,"W don't have strong women, only damaged goods.",1,1,0,0,2021-06-22T10:42:00.000Z,https://x.com/Its_Ferdinandg/status/1407287944877117443,"W don't have strong women, only damaged goods.","W don't have strong women, only damaged goods.",True,piece_relevant
1407214602929254402,,"Ati strong women? This earth is hard

Pussified to the core and you can't just reason",1,0,0,0,2021-06-22T05:51:00.000Z,https://x.com/OumaArera/status/1407214602929254402,"Ati strong women? This earth is hard

Pussified to the core and you can't just reason",Ati strong women? This earth is hard Pussified to the core and you can't just reason,True,piece_relevant
1407261979492982785,,"We love strong Feminine women not the toxic feminists.

Unlearn",1,0,0,0,2021-06-22T08:59:00.000Z,https://x.com/Kiplongu/status/1407261979492982785,"We love strong Feminine women not the toxic feminists.

Unlearn",We love strong Feminine women not the toxic feminists. Unlearn,True,piece_relevant
1407186453801672706,,He has four wives. All female. All women.,23,3,0,0,2021-06-22T03:59:00.000Z,https://x.com/trevafill/status/1407186453801672706,He has four wives. All female. All women.,He has four wives. All female. All women.,True,piece_relevant
1407154223922302976,,No one wants to fuck his tiny dick with their vagina 😂,6,0,0,0,2021-06-22T01:51:00.000Z,https://x.com/hannahhedon/status/1407154223922302976,No one wants to fuck his tiny dick with their vagina 😂,No one wants to fuck his tiny dick with their vagina 😂,True,piece_relevant
1407207586814955522,,Do females have to say this to every man they disagree with?🤣🤣🤣,38,1,2,0,2021-06-22T05:23:00.000Z,https://x.com/A_Kamaliki/status/1407207586814955522,Do females have to say this to every man they disagree with?🤣🤣🤣,Do females have to say this to every man they disagree with?🤣🤣🤣,True,content_reaction
1407221834307751940,,Bet she lives alone with a male dog for a companion.... No further comments.,21,0,0,0,2021-06-22T06:20:00.000Z,https://x.com/comrade_Xan/status/1407221834307751940,Bet she lives alone with a male dog for a companion.... No further comments.,Bet she lives alone with a male dog for a companion.... No further comments.,True,substantive_broad
1407242146592264195,,"That’s all women have to offer?  Gentlemen, when J. Cole was like, “she shallow but the pussy deep!” Y’all thought it was a joke?",11,1,0,0,2021-06-22T07:40:00.000Z,https://x.com/Rwarabek/status/1407242146592264195,"That’s all women have to offer?  Gentlemen, when J. Cole was like, “she shallow but the pussy deep!” Y’all thought it was a joke?","That's all women have to offer? Gentlemen, when J. Cole was like, ""she shallow but the pussy deep!"" Y'all thought it was a joke?",True,piece_relevant
1407023294235226119,,Just to be perfectly clear here: men wouldn't want to hit that pile of ignorance either,8,1,0,0,2021-06-21T17:11:00.000Z,https://x.com/ArcaneRepeater/status/1407023294235226119,Just to be perfectly clear here: men wouldn't want to hit that pile of ignorance either,Just to be perfectly clear here: men wouldn't want to hit that pile of ignorance either,True,substantive_broad
1407233481487290368,,"The King had foreseen this 😎 He is playing his cards right.
Simp no more. WE ARE THE PRIZE. 
x.com/amerix/status/14061824…",5,0,1,0,2021-06-22T07:06:00.000Z,https://x.com/darius_kiplagat/status/1407233481487290368,"The King had foreseen this 😎 He is playing his cards right.
Simp no more. WE ARE THE PRIZE. 
x.com/amerix/status/14061824…",The King had foreseen this 😎 He is playing his cards right. Simp no more. WE ARE THE PRIZE. x.com/amerix/status/14061824…,True,creator_reaction
1407217775244988417,,"And you actually believe your sentiments? Hilarious, how do you know he has no women around him, it's about the quality",6,0,0,0,2021-06-22T06:03:00.000Z,https://x.com/Johnie_Muia/status/1407217775244988417,"And you actually believe your sentiments? Hilarious, how do you know he has no women around him, it's about the quality","And you actually believe your sentiments? Hilarious, how do you know he has no women around him, it's about the quality",True,piece_relevant
1407276028528111617,,The only thing that came first in your mind is the wet crack coz that's the only thing you can offer in a relationship.,2,0,1,0,2021-06-22T09:55:00.000Z,https://x.com/afc_calvin/status/1407276028528111617,The only thing that came first in your mind is the wet crack coz that's the only thing you can offer in a relationship.,The only thing that came first in your mind is the wet crack coz that's the only thing you can offer in a relationship.,True,substantive_broad
1407222099987644417,,"You are the woman, but you’re lesbian",4,0,0,0,2021-06-22T06:21:00.000Z,https://x.com/mondayfadhy/status/1407222099987644417,"You are the woman, but you’re lesbian","You are the woman, but you're lesbian",True,piece_relevant
1407202669345771520,,With your verified account @amerix is not replying. Toxic feminists are just attention seekers. Keep ignoring them Doc.,2,0,1,0,2021-06-22T05:03:00.000Z,https://x.com/FinalShatta/status/1407202669345771520,With your verified account @amerix is not replying. Toxic feminists are just attention seekers. Keep ignoring them Doc.,With your verified account @amerix is not replying. Toxic feminists are just attention seekers. Keep ignoring them Doc.,True,substantive_broad
1407290621589655552,,"These are damaged goods.
Amerix ignore this Twitter siren.",3,0,0,0,2021-06-22T10:53:00.000Z,https://x.com/ChairmanMuthus/status/1407290621589655552,"These are damaged goods.
Amerix ignore this Twitter siren.",These are damaged goods. Amerix ignore this Twitter siren.,True,creator_reaction
1407240159020687360,,Lol. You talk as if you'd stand a chance on us good looking men.,1,0,1,0,2021-06-22T07:32:00.000Z,https://x.com/_adamseey/status/1407240159020687360,Lol. You talk as if you'd stand a chance on us good looking men.,Lol. You talk as if you'd stand a chance on us good looking men.,True,scope_relevant
1407234068996149251,,"Best Kenyans has ever had, his teachings working.. We don't care about others opinions.",3,0,0,0,2021-06-22T07:08:00.000Z,https://x.com/Geoffre49291878/status/1407234068996149251,"Best Kenyans has ever had, his teachings working.. We don't care about others opinions.","Best Kenyans has ever had, his teachings working.. We don't care about others opinions.",True,scope_relevant
1407139963032985607,,"Well shit, I didn't know anatomical terms for human reproductive systems and genitalia like vulva, vagina (they are different! but I bet you didn't know that!) were vulgar.

Oh wait, they aren't. What IS vulgar and offensive is your ignorance.",30,0,0,0,2021-06-22T00:54:00.000Z,https://x.com/TheOperaGeek/status/1407139963032985607,"Well shit, I didn't know anatomical terms for human reproductive systems and genitalia like vulva, vagina (they are different! but I bet you didn't know that!) were vulgar.

Oh wait, they aren't. What IS vulgar and offensive is your ignorance.","Well shit, I didn't know anatomical terms for human reproductive systems and genitalia like vulva, vagina (they are different! but I bet you didn't know that!) were vulgar. Oh wait, they aren't. What IS vulgar and offensive is your ignorance.",True,piece_relevant
1406483463436374020,,I can’t say I see you really wanting a woman you’re going at it with to start calling her part a petunia and your part a ding-a-ling. I’m guessing your ding-a-ling would get the droops and never make it into the petunia thus making “making whoopie” impossible.,223,11,3,0,2021-06-20T05:26:00.000Z,https://x.com/AllisonRFloyd/status/1406483463436374020,I can’t say I see you really wanting a woman you’re going at it with to start calling her part a petunia and your part a ding-a-ling. I’m guessing your ding-a-ling would get the droops and never make it into the petunia thus making “making whoopie” impossible.,"I can't say I see you really wanting a woman you're going at it with to start calling her part a petunia and your part a ding-a-ling. I'm guessing your ding-a-ling would get the droops and never make it into the petunia thus making ""making whoopie"" impossible.",True,piece_relevant
1407348025719148545,,"Eric, 

Medical terminology is not vulgar.

Vagina is a biological term for a key part of the human reproductive system, like penis or testes or urethra or ovary.

Policing speech of women this way is misogynistic & contributes to damaging public health.

Focus on YOUR life.",20,6,0,0,2021-06-22T14:41:00.000Z,https://x.com/digiphile/status/1407348025719148545,"Eric, 

Medical terminology is not vulgar.

Vagina is a biological term for a key part of the human reproductive system, like penis or testes or urethra or ovary.

Policing speech of women this way is misogynistic & contributes to damaging public health.

Focus on YOUR life.","Eric, Medical terminology is not vulgar. Vagina is a biological term for a key part of the human reproductive system, like penis or testes or urethra or ovary. Policing speech of women this way is misogynistic & contributes to damaging public health. Focus on YOUR life.",True,piece_relevant
1407069911407497216,,A woman who can say “vagina” or “fuck” might have expectations or experience so I can see why you’d want to avoid her,17,2,0,0,2021-06-21T20:16:00.000Z,https://x.com/CathyReisenwitz/status/1407069911407497216,A woman who can say “vagina” or “fuck” might have expectations or experience so I can see why you’d want to avoid her,"A woman who can say ""vagina"" or ""fuck"" might have expectations or experience so I can see why you'd want to avoid her",True,piece_relevant
1406727147897737217,,I bet you faint when women say vagina.,15,1,0,0,2021-06-20T21:34:00.000Z,https://x.com/DeathMetalV/status/1406727147897737217,I bet you faint when women say vagina.,I bet you faint when women say vagina.,True,piece_relevant
1407069651943755780,,Researchers differ with this advice. It maybe acceptability politics with nothing much to it but just your discomfort google.com/amp/s/phys.org/ne…,14,0,0,0,2021-06-21T20:15:00.000Z,https://x.com/RamzZy_/status/1407069651943755780,Researchers differ with this advice. It maybe acceptability politics with nothing much to it but just your discomfort google.com/amp/s/phys.org/ne…,Researchers differ with this advice. It maybe acceptability politics with nothing much to it but just your discomfort google.com/amp/s/phys.org/ne…,True,content_reaction
1406691667881701376,,What’s wrong with the word vagina?,12,0,1,0,2021-06-20T19:13:00.000Z,https://x.com/katalin_pota/status/1406691667881701376,What’s wrong with the word vagina?,What's wrong with the word vagina?,True,piece_relevant
1406739926301827083,,Fuck this vagina dick,13,0,0,0,2021-06-20T22:25:00.000Z,https://x.com/alicewetterlund/status/1406739926301827083,Fuck this vagina dick,Fuck this vagina dick,True,piece_relevant
1406683080241389570,,20 bucks this guy explains how to get women with animal references.,12,0,0,0,2021-06-20T18:39:00.000Z,https://x.com/EllohimeTwitch/status/1406683080241389570,20 bucks this guy explains how to get women with animal references.,20 bucks this guy explains how to get women with animal references.,True,piece_relevant
1406758710060339204,,I don’t know a single woman who doesn’t call it a vagina. It almost sounds like you’re saying it’s time to try dudes out. #pride,10,0,0,0,2021-06-20T23:39:00.000Z,https://x.com/josecanyousee/status/1406758710060339204,I don’t know a single woman who doesn’t call it a vagina. It almost sounds like you’re saying it’s time to try dudes out. #pride,I don't know a single woman who doesn't call it a vagina. It almost sounds like you're saying it's time to try dudes out. #pride,True,piece_relevant
1406871123417989121,,i got my husband with this tweet,9,0,0,0,2021-06-21T07:06:00.000Z,https://x.com/jon_snow_420/status/1406871123417989121,i got my husband with this tweet,i got my husband with this tweet,True,content_reaction
1407213817550061569,,"Holy fuck, I didn't know we can't say the word vagina. Would you prefer we call it a hoohoo? A coochie? 

Let me know",7,1,0,0,2021-06-22T05:48:00.000Z,https://x.com/dramadelinquent/status/1407213817550061569,"Holy fuck, I didn't know we can't say the word vagina. Would you prefer we call it a hoohoo? A coochie? 

Let me know","Holy fuck, I didn't know we can't say the word vagina. Would you prefer we call it a hoohoo? A coochie? Let me know",True,piece_relevant
1407900874915991558,,"When I read this, I thought it was 1721.",4,0,1,0,2021-06-24T03:18:00.000Z,https://x.com/essenviews/status/1407900874915991558,"When I read this, I thought it was 1721.","When I read this, I thought it was 1721.",True,content_reaction
1406988159175569412,,"I hope you realize that a lot of women are perfectly OK without men, especially the kind of men who are scandalized by women who are ""vulgar"" and not ""feminine"".",5,0,0,0,2021-06-21T14:51:00.000Z,https://x.com/mikeymusto/status/1406988159175569412,"I hope you realize that a lot of women are perfectly OK without men, especially the kind of men who are scandalized by women who are ""vulgar"" and not ""feminine"".","I hope you realize that a lot of women are perfectly OK without men, especially the kind of men who are scandalized by women who are ""vulgar"" and not ""feminine"".",True,piece_relevant
1406707207580753922,,"Awh fuck, guess me and my OBGYN can’t say vagina anymore?? The literal medical term for that part of my body?? Should I just call it my penis since I can’t call it a vagina? Of course I can’t call it a dick of pussy….that would be far too vulgar…what about my cock??",5,1,0,0,2021-06-20T20:15:00.000Z,https://x.com/RLrunescapeGF/status/1406707207580753922,"Awh fuck, guess me and my OBGYN can’t say vagina anymore?? The literal medical term for that part of my body?? Should I just call it my penis since I can’t call it a vagina? Of course I can’t call it a dick of pussy….that would be far too vulgar…what about my cock??","Awh fuck, guess me and my OBGYN can't say vagina anymore?? The literal medical term for that part of my body?? Should I just call it my penis since I can't call it a vagina? Of course I can't call it a dick of pussy….that would be far too vulgar…what about my cock??",True,piece_relevant
1406860511468089345,,"Shit, my fav word is cunt. Wait I can’t be myself here, looks like I’ll be alone forever 😂 Eric, heads up, it’s ok to have preferences, but don’t shoot down others, you’re literally contributing to whats ‘normal’ ie. body disphoria, low self esteem etc. you’re game posting this",5,0,0,0,2021-06-21T06:24:00.000Z,https://x.com/twoootles/status/1406860511468089345,"Shit, my fav word is cunt. Wait I can’t be myself here, looks like I’ll be alone forever 😂 Eric, heads up, it’s ok to have preferences, but don’t shoot down others, you’re literally contributing to whats ‘normal’ ie. body disphoria, low self esteem etc. you’re game posting this","Shit, my fav word is cunt. Wait I can't be myself here, looks like I'll be alone forever 😂 Eric, heads up, it's ok to have preferences, but don't shoot down others, you're literally contributing to whats 'normal' ie. body disphoria, low self esteem etc. you're game posting this",True,content_reaction
1406699943138562056,,I wear Hello Kitty and don't swear. Does that mean I'm your dream girl?,5,0,0,0,2021-06-20T19:46:00.000Z,https://x.com/adrenalindenver/status/1406699943138562056,I wear Hello Kitty and don't swear. Does that mean I'm your dream girl?,I wear Hello Kitty and don't swear. Does that mean I'm your dream girl?,True,scope_relevant
1407243412588347394,,I prefer vulgar men because dicks are delicious.,4,0,0,0,2021-06-22T07:45:00.000Z,https://x.com/Jaybefaunt/status/1407243412588347394,I prefer vulgar men because dicks are delicious.,I prefer vulgar men because dicks are delicious.,True,piece_relevant
1406743774747774983,,i only like women who faint when i say butt,4,0,0,0,2021-06-20T22:40:00.000Z,https://x.com/rad_milk/status/1406743774747774983,i only like women who faint when i say butt,i only like women who faint when i say butt,True,piece_relevant
1407110669850271750,,What word am I supposed to use instead of “vagina”?,3,1,0,0,2021-06-21T22:58:00.000Z,https://x.com/Porkchop_EXP/status/1407110669850271750,What word am I supposed to use instead of “vagina”?,"What word am I supposed to use instead of ""vagina""?",True,piece_relevant
1406874020188876803,,"@SirKatelyn thank you for retweeting this narrow minded mans opinion, I am glad I was reminded of TOXIC masculinity today, it's keeps my gay side in check",3,0,0,0,2021-06-21T07:17:00.000Z,https://x.com/twoootles/status/1406874020188876803,"@SirKatelyn thank you for retweeting this narrow minded mans opinion, I am glad I was reminded of TOXIC masculinity today, it's keeps my gay side in check","@SirKatelyn thank you for retweeting this narrow minded mans opinion, I am glad I was reminded of TOXIC masculinity today, it's keeps my gay side in check",True,content_reaction
1406748581235671044,,You gotta be a real fucking idiot to think a technical term for genital organs are “vulgar”. Shit the fuck up.,2,0,0,0,2021-06-20T22:59:00.000Z,https://x.com/theNFLchick/status/1406748581235671044,You gotta be a real fucking idiot to think a technical term for genital organs are “vulgar”. Shit the fuck up.,"You gotta be a real fucking idiot to think a technical term for genital organs are ""vulgar"". Shit the fuck up.",True,piece_relevant
